preview_thumb,token_id,edition_size,Tier,Series,background_hex,name_final,Character,Character_Variant,Style,Colorway,Frame,slug,title_en,description_en,alt_text_en,myth_scene,meaning_line,caption_300,symbols,display_order,qc_status,qc_notes,ready_for_export,listing_status,Rarity,symbols,cid_Poster_Image,image_cid,Pantheon,Masters,Previews,cid_Poster_Image,external_url,image_filename,animation_filename,animation_cid,taxonomy_tags,token_range,collection_path,marketplace,standard,price_native,currency,operator_filter,chain,royalty_bps,fee_recipient,contract_address,contract_factory,Renders,Thumbnails,cid_Previews,cid_Renders,cid_Thumbnails,image_path,json_path,json_cid,unlockable_path,cid_master,cid_video,cid_vr,cid_coa,cid_print_token,license_url,license_attr_value,schema_version,operator_policy_note,unlockable_notes,unlockable_flag,unlockable_type,unlockable_cid,unlockable_cid,unlockable_bytes,unlockable_zip_filename,unlockable_zip_url,unlockable_zip_bytes,unlockable_zip_sha256,export_batch_id,last_qc_at,last_modified,opensea_permalink,json_preview_url,status_json,category_id,subcategory_id,alt_text_en_auto,hook_line,attributes_json,json_will_emit,missing_fields,warnings,checksum_ok,image_width,image_height,image_checksum,animation_width,animation_height,animation_duration_s,image_mime,image_bytes,animation_mime,animation_bytes
,,,,The Titans,FFFFFF,eurybia,eurybia,,,,,,,,Round canvas portrait of Eurybia,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/The Titans/Eurybia,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,OpenSea,,OpenSea,,,,,,,,,,,,,,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Eurybia""}]",,,,,,,,,,,,
,,,,The Titans,FFFFFF,eurynome,eurynome,,,,,,,5,Round canvas portrait of Eurynome,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/The Titans/Eurynome,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,OpenSea,,OpenSea,,,,,,,,,,,,,,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Eurynome""}]",,,,,,,,,,,,
,,,,The Titans,,hyperion,hyperion,,,,,,,,Round canvas portrait of Hyperion,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/The Titans/Hyperion,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,OpenSea,,,,,,,,,,,,,,,,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Hyperion""}]",,,,,,,,,,,,
,,,,The Titans,,iapetus,iapetus,,,,,,,,Round canvas portrait of Iapetus,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/The Titans/Iapetus,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,OpenSea,,,,,,,,,,,,,,,,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Iapetus""}]",,,,,,,,,,,,
,,,,The Titans,,lelantos,lelantos,,,,,,,,Round canvas portrait of Lelantos,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/The Titans/Lelantos,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,OpenSea,,,,,,,,,,,,,,,,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Lelantos""}]",,,,,,,,,,,,
,,,,The Titans,,leto,leto,,,,,,,,Round canvas portrait of Leto,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/The Titans/Leto,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,OpenSea,,,,,,,,,,,,,,,,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Leto""}]",,,,,,,,,,,,
,,,,The Titans,,menoetius,menoetius,,,,,,,,Round canvas portrait of Menoetius,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/The Titans/Menoetius,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,OpenSea,,,,,,,,,,,,,,,,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Menoetius""}]",,,,,,,,,,,,
,,,,The Titans,,metis,metis,,,,,,,,Round canvas portrait of Metis,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/The Titans/Metis,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,OpenSea,,,,,,,,,,,,,,,,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Metis""}]",,,,,,,,,,,,
,,,,The Titans,,mnemosyne,mnemosyne,,,,,,,,Round canvas portrait of Mnemosyne,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/The Titans/Mnemosyne,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,OpenSea,,,,,,,,,,,,,,,,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Mnemosyne""}]",,,,,,,,,,,,
,,,,The Titans,,oceanus,oceanus,,,,,,,,Round canvas portrait of Oceanus,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/The Titans/Oceanus,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,OpenSea,,,,,,,,,,,,,,,,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Oceanus""}]",,,,,,,,,,,,
