preview_thumb,token_id,edition_size,Tier,Series,background_hex,name_final,Character,Character_Variant,Style,Colorway,Frame,slug,title_en,description_en,alt_text_en,myth_scene,meaning_line,caption_300,symbols,display_order,qc_status,qc_notes,ready_for_export,listing_status,Rarity,symbols,cid_Poster_Image,image_cid,Pantheon,Masters,Previews,cid_Poster_Image,external_url,image_filename,animation_filename,animation_cid,taxonomy_tags,token_range,collection_path,marketplace,standard,price_native,currency,operator_filter,chain,royalty_bps,fee_recipient,contract_address,contract_factory,Renders,Thumbnails,cid_Previews,cid_Renders,cid_Thumbnails,image_path,json_path,json_cid,unlockable_path,cid_master,cid_video,cid_vr,cid_coa,cid_print_token,license_url,license_attr_value,schema_version,operator_policy_note,unlockable_notes,unlockable_flag,unlockable_type,unlockable_cid,unlockable_cid,unlockable_bytes,unlockable_zip_filename,unlockable_zip_url,unlockable_zip_bytes,unlockable_zip_sha256,export_batch_id,last_qc_at,last_modified,opensea_permalink,json_preview_url,status_json,category_id,subcategory_id,alt_text_en_auto,hook_line,attributes_json,json_will_emit,missing_fields,warnings,checksum_ok,image_width,image_height,image_checksum,animation_width,animation_height,animation_duration_s,image_mime,image_bytes,animation_mime,animation_bytes
,,,,Creatures,FFFFFF,Delphyne,Delphyne,,,,,,,,Round canvas portrait of Delphyne,,,,,,,,,,,,,,Greek,,,,,,,,,,04_COLLECTIONS/Greek/Creatures/Delphyne,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,OpenSea,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Delphyne""}]",,,,,,,,,,,,,,
,,,,Creatures,FFFFFF,Echidna,Echidna,,,,,,,,Round canvas portrait of Echidna,,,,,,,,,,,,,,Greek,,,,,,,,,,04_COLLECTIONS/Greek/Creatures/Echidna,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,OpenSea,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Echidna""}]",,,,,,,,,,,,,,
,,,,Creatures,,Erymanthian Boar,Erymanthian Boar,,,,,,,,Round canvas portrait of Erymanthian Boar,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Creatures/Erymanthian Boar,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Erymanthian Boar""}]",,,,,,,,,,,,,,
,,,,Creatures,,Centaur,Centaur,,,,,,,,Round canvas portrait of Centaur,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Creatures/Centaur,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Centaur""}]",,,,,,,,,,,,,,
,,,,Creatures,,Giants,Giants,,,,,,,,Round canvas portrait of Giants,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Creatures/Giants,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Giants""}]",,,,,,,,,,,,,,
,,,,Creatures,,Female Monsters,Female Monsters,,,,,,,,Round canvas portrait of Female Monsters,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Creatures/Female Monsters,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Female Monsters""}]",,,,,,,,,,,,,,
,,,,Creatures,,Dragons,Dragons,,,,,,,,Round canvas portrait of Dragons,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Creatures/Dragons,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Dragons""}]",,,,,,,,,,,,,,
,,,,Creatures,,Bulls,Bulls,,,,,,,,Round canvas portrait of Bulls,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Creatures/Bulls,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Bulls""}]",,,,,,,,,,,,,,
,,,,Creatures,,Horses,Horses,,,,,,,,Round canvas portrait of Horses,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Creatures/Horses,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Horses""}]",,,,,,,,,,,,,,
,,,,Creatures,,Laelaps,Laelaps,,,,,,,,Round canvas portrait of Laelaps,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Creatures/Laelaps,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Laelaps""}]",,,,,,,,,,,,,,
,,,,Creatures,,Marsyas,Marsyas,,,,,,,,Round canvas portrait of Marsyas,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Creatures/Marsyas,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Marsyas""}]",,,,,,,,,,,,,,
,,,,Creatures,,Medusa,Medusa,,,,,,,,Round canvas portrait of Medusa,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Creatures/Medusa,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Medusa""}]",,,,,,,,,,,,,,
,,,,Creatures,,Nessus,Nessus,,,,,,,,Round canvas portrait of Nessus,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Creatures/Nessus,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Nessus""}]",,,,,,,,,,,,,,
,,,,Creatures,,Pegasus,Pegasus,,,,,,,,Round canvas portrait of Pegasus,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Creatures/Pegasus,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Pegasus""}]",,,,,,,,,,,,,,
,,,,Creatures,,Phoenix,Phoenix,,,,,,,,Round canvas portrait of Phoenix,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Creatures/Phoenix,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Phoenix""}]",,,,,,,,,,,,,,
,,,,Creatures,,Polyphemus,Polyphemus,,,,,,,,Round canvas portrait of Polyphemus,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Creatures/Polyphemus,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Polyphemus""}]",,,,,,,,,,,,,,
,,,,Creatures,,Python,Python,,,,,,,,Round canvas portrait of Python,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Creatures/Python,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Python""}]",,,,,,,,,,,,,,
,,,,Creatures,,Silenus,Silenus,,,,,,,,Round canvas portrait of Silenus,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Creatures/Silenus,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Silenus""}]",,,,,,,,,,,,,,
,,,,Creatures,,Sirens,Sirens,,,,,,,,Round canvas portrait of Sirens,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Creatures/Sirens,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Sirens""}]",,,,,,,,,,,,,,
,,,,Creatures,,Talos,Talos,,,,,,,,Round canvas portrait of Talos,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Creatures/Talos,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Talos""}]",,,,,,,,,,,,,,
,,,,Creatures,,Teumessian fox,Teumessian fox,,,,,,,,Round canvas portrait of Teumessian fox,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Creatures/Teumessian fox,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Teumessian fox""}]",,,,,,,,,,,,,,
