preview_thumb,token_id,edition_size,Tier,Series,background_hex,name_final,Character,Character_Variant,Style,Colorway,Frame,slug,title_en,description_en,alt_text_en,myth_scene,meaning_line,caption_300,symbols,display_order,qc_status,qc_notes,ready_for_export,listing_status,Rarity,symbols,cid_Poster_Image,image_cid,Pantheon,Masters,Previews,cid_Poster_Image,external_url,image_filename,animation_filename,animation_cid,taxonomy_tags,token_range,collection_path,marketplace,standard,price_native,currency,operator_filter,chain,royalty_bps,fee_recipient,contract_address,contract_factory,Renders,Thumbnails,cid_Previews,cid_Renders,cid_Thumbnails,image_path,json_path,json_cid,unlockable_path,cid_master,cid_video,cid_vr,cid_coa,cid_print_token,license_url,license_attr_value,schema_version,operator_policy_note,unlockable_notes,unlockable_flag,unlockable_type,unlockable_cid,unlockable_cid,unlockable_bytes,unlockable_zip_filename,unlockable_zip_url,unlockable_zip_bytes,unlockable_zip_sha256,export_batch_id,last_qc_at,last_modified,opensea_permalink,json_preview_url,status_json,category_id,subcategory_id,alt_text_en_auto,hook_line,attributes_json,json_will_emit,missing_fields,warnings,checksum_ok,image_width,image_height,image_checksum,animation_width,animation_height,animation_duration_s,image_mime,image_bytes,animation_mime,animation_bytes
,,,,Hero Stories And Collections,,2. Gifts From The Gods,2. Gifts From The Gods,,,,,2-gifts-from-the-gods,,,Round canvas portrait of 2. Gifts From The Gods,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Greek Heroes/Hero Stories & Collections/Perseus And The Titans (Singles),,,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""2. Gifts From The Gods""}]",,,,,,,,,,,,
,,,,Hero Stories And Collections,,3. Athena's Sculpture Speaks,3. Athena's Sculpture Speaks,,,,,3-athena-s-sculpture-speaks,,,Round canvas portrait of 3. Athena's Sculpture Speaks,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Greek Heroes/Hero Stories & Collections/Perseus And The Titans (Singles),,,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""3. Athena's Sculpture Speaks""}]",,,,,,,,,,,,
,,,,Hero Stories And Collections,,4. The Stygian Witches,4. The Stygian Witches,,,,,4-the-stygian-witches,,,Round canvas portrait of 4. The Stygian Witches,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Greek Heroes/Hero Stories & Collections/Perseus And The Titans (Singles),,,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""4. The Stygian Witches""}]",,,,,,,,,,,,
,,,,Hero Stories And Collections,,5. Perseus Fights Cerberus,5. Perseus Fights Cerberus,,,,,5-perseus-fights-cerberus,,,Round canvas portrait of 5. Perseus Fights Cerberus,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Greek Heroes/Hero Stories & Collections/Perseus And The Titans (Singles),,,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""5. Perseus Fights Cerberus""}]",,,,,,,,,,,,
,,,,Hero Stories And Collections,,6. Medusa Vs Perseus,6. Medusa Vs Perseus,,,,,6-medusa-vs-perseus,,,Round canvas portrait of 6. Medusa Vs Perseus,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Greek Heroes/Hero Stories & Collections/Perseus And The Titans (Singles),,,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""6. Medusa Vs Perseus""}]",,,,,,,,,,,,
,,,,Hero Stories And Collections,,7. Giant Scorpians Fight,7. Giant Scorpians Fight,,,,,7-giant-scorpians-fight,,,Round canvas portrait of 7. Giant Scorpians Fight,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Greek Heroes/Hero Stories & Collections/Perseus And The Titans (Singles),,,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""7. Giant Scorpians Fight""}]",,,,,,,,,,,,
,,,,Hero Stories And Collections,,8. The Gorgon,8. The Gorgon,,,,,8-the-gorgon,,,Round canvas portrait of 8. The Gorgon,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Greek Heroes/Hero Stories & Collections/Perseus And The Titans (Singles),,,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""8. The Gorgon""}]",,,,,,,,,,,,
,,,,Hero Stories And Collections,,9. Perseus Marries Princess Andromeda,9. Perseus Marries Princess Andromeda,,,,,9-perseus-marries-princess-andromeda,,,Round canvas portrait of 9. Perseus Marries Princess Andromeda,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Greek Heroes/Hero Stories & Collections/Perseus And The Titans (Singles),,,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""9. Perseus Marries Princess Andromeda""}]",,,,,,,,,,,,
,,,,Hero Stories And Collections,,Perseus And The Titans - First Chronicle,Perseus And The Titans - First Chronicle,,,,,perseus-and-the-titans-first-chronicle,,,Round canvas portrait of Perseus And The Titans - First Chronicle,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Greek Heroes/Hero Stories & Collections/Perseus And The Titans - First Chronicle,,,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Perseus And The Titans - First Chronicle""}]",,,,,,,,,,,,
,,,,Hero Stories And Collections,,Perseus And The Titans - Second Chronicle,Perseus And The Titans - Second Chronicle,,,,,perseus-and-the-titans-second-chronicle,,,Round canvas portrait of Perseus And The Titans - Second Chronicle,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Greek Heroes/Hero Stories & Collections/Perseus And The Titans - Second Chronicle,,,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Perseus And The Titans - Second Chronicle""}]",,,,,,,,,,,,
,,,,Hero Stories And Collections,,Perseus And The Titans - Third Chronicle,Perseus And The Titans - Third Chronicle,,,,,perseus-and-the-titans-third-chronicle,,,Round canvas portrait of Perseus And The Titans - Third Chronicle,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Greek Heroes/Hero Stories & Collections/Perseus And The Titans - Third Chronicle,,,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Perseus And The Titans - Third Chronicle""}]",,,,,,,,,,,,
